"Year","Month","Day","Time","MachineID","ComponentAttended","ServiceType"
"2017","10","11","06:00:00","MID11604","Component1","ComponentRepair"
"2017","10","26","06:00:00","MID11604","Component4","ComponentRepair"
"2017","11","10","06:00:00","MID11604","Component4","ComponentRepair"
"2016","07","31","06:00:00","MID11663","Component3","ComponentRepair"
"2016","08","15","06:00:00","MID11663","Component2","ComponentRepair"
"2016","08","30","06:00:00","MID11663","Component4","ComponentRepair"
"2016","09","29","06:00:00","MID11663","Component1","ComponentRepair"
"2017","01","31","06:00:00","MID11663","Component2","ComponentRepair"
"2017","02","15","06:00:00","MID11663","Component2","ComponentRepair"
"2017","03","02","06:00:00","MID11663","Component1","ComponentRepair"
"2017","03","17","06:00:00","MID11663","Component1","ComponentRepair"
"2017","04","01","06:00:00","MID11663","Component3","ScheduledService"
"2017","04","16","06:00:00","MID11663","Component1","ComponentRepair"
"2017","05","01","06:00:00","MID11663","Component1","ScheduledService"
"2017","05","01","06:00:00","MID11663","Component2","ScheduledService"
"2017","05","16","06:00:00","MID11663","Component2","ComponentRepair"
"2017","05","31","06:00:00","MID11663","Component3","ComponentRepair"
"2017","06","15","06:00:00","MID11663","Component2","ComponentRepair"
"2017","06","30","06:00:00","MID11663","Component3","ComponentRepair"
"2017","06","30","06:00:00","MID11663","Component1","ComponentRepair"
"2017","07","15","06:00:00","MID11663","Component3","ComponentRepair"
"2017","07","30","06:00:00","MID11663","Component1","ComponentRepair"
"2017","07","30","06:00:00","MID11663","Component4","ComponentRepair"
"2017","08","14","06:00:00","MID11663","Component2","ComponentRepair"
"2017","08","29","06:00:00","MID11663","Component2","ComponentRepair"
"2017","09","13","06:00:00","MID11663","Component2","ComponentRepair"
"2017","09","13","06:00:00","MID11663","Component3","ComponentRepair"
"2017","09","28","06:00:00","MID11663","Component3","ComponentRepair"
"2017","09","28","06:00:00","MID11663","Component1","ComponentRepair"
"2017","10","13","06:00:00","MID11663","Component2","ComponentRepair"
"2017","10","28","06:00:00","MID11663","Component4","ComponentRepair"
"2017","11","12","06:00:00","MID11663","Component3","ComponentRepair"
"2017","11","27","06:00:00","MID11663","Component4","ComponentRepair"
"2016","06","16","06:00:00","MID11171","Component4","ComponentRepair"
"2016","07","01","06:00:00","MID11171","Component1","ScheduledService"
"2016","09","14","06:00:00","MID11171","Component2","ComponentRepair"
"2016","11","13","06:00:00","MID11171","Component3","ComponentRepair"
"2017","01","27","06:00:00","MID11171","Component1","ComponentRepair"
"2017","02","11","06:00:00","MID11171","Component3","ComponentRepair"
"2017","02","26","06:00:00","MID11171","Component4","ComponentRepair"
"2017","02","26","06:00:00","MID11171","Component2","ComponentRepair"
"2017","03","13","06:00:00","MID11171","Component4","ComponentRepair"
"2017","03","13","06:00:00","MID11171","Component1","ComponentRepair"
"2017","04","27","06:00:00","MID11171","Component1","ComponentRepair"
"2017","05","12","06:00:00","MID11171","Component3","ComponentRepair"
"2017","05","27","06:00:00","MID11171","Component3","ComponentRepair"
"2017","06","11","06:00:00","MID11171","Component2","ComponentRepair"
"2017","06","11","06:00:00","MID11171","Component3","ComponentRepair"
"2017","06","26","06:00:00","MID11171","Component2","ComponentRepair"
"2017","07","11","06:00:00","MID11171","Component3","ComponentRepair"
"2017","07","11","06:00:00","MID11171","Component1","ComponentRepair"
"2017","07","26","06:00:00","MID11171","Component3","ComponentRepair"
"2017","08","10","06:00:00","MID11171","Component3","ComponentRepair"
"2017","08","25","06:00:00","MID11171","Component3","ComponentRepair"
"2017","08","25","06:00:00","MID11171","Component4","ComponentRepair"
"2017","09","09","06:00:00","MID11171","Component2","ComponentRepair"
"2017","09","24","06:00:00","MID11171","Component1","ComponentRepair"
"2017","10","09","06:00:00","MID11171","Component4","ComponentRepair"
"2017","11","08","06:00:00","MID11171","Component3","ComponentRepair"
"2017","11","08","06:00:00","MID11171","Component2","ComponentRepair"
"2016","07","01","06:00:00","MID11451","Component4","ScheduledService"
"2016","09","29","06:00:00","MID11451","Component3","ComponentRepair"
"2016","11","13","06:00:00","MID11451","Component1","ComponentRepair"
"2016","11","13","06:00:00","MID11451","Component2","ComponentRepair"
"2017","01","19","06:00:00","MID11451","Component1","ComponentRepair"
"2017","02","03","06:00:00","MID11451","Component1","ComponentRepair"
"2017","02","03","06:00:00","MID11451","Component3","ComponentRepair"
"2017","02","18","06:00:00","MID11451","Component1","ComponentRepair"
"2017","03","05","06:00:00","MID11451","Component4","ComponentRepair"
"2017","03","05","06:00:00","MID11451","Component1","ComponentRepair"
"2017","03","20","06:00:00","MID11451","Component2","ComponentRepair"
"2017","04","19","06:00:00","MID11451","Component3","ComponentRepair"
"2017","05","19","06:00:00","MID11451","Component4","ComponentRepair"
"2017","06","18","06:00:00","MID11451","Component2","ComponentRepair"
"2017","06","18","06:00:00","MID11451","Component4","ComponentRepair"
"2017","07","03","06:00:00","MID11451","Component3","ComponentRepair"
"2017","07","18","06:00:00","MID11451","Component1","ComponentRepair"
"2017","08","02","06:00:00","MID11451","Component2","ComponentRepair"
"2017","08","17","06:00:00","MID11451","Component2","ComponentRepair"
"2017","09","01","06:00:00","MID11451","Component4","ScheduledService"
"2017","09","01","06:00:00","MID11451","Component1","ScheduledService"
"2017","10","01","06:00:00","MID11451","Component3","ScheduledService"
"2017","10","16","06:00:00","MID11451","Component2","ComponentRepair"
"2017","10","31","06:00:00","MID11451","Component2","ComponentRepair"
"2017","11","15","06:00:00","MID11451","Component1","ComponentRepair"
"2017","11","15","06:00:00","MID11451","Component2","ComponentRepair"
"2017","11","30","06:00:00","MID11451","Component1","ComponentRepair"
"2016","07","01","06:00:00","MID11931","Component3","ScheduledService"
"2016","08","30","06:00:00","MID11931","Component1","ComponentRepair"
"2016","10","14","06:00:00","MID11931","Component2","ComponentRepair"
"2016","11","13","06:00:00","MID11931","Component4","ComponentRepair"
"2017","01","25","06:00:00","MID11931","Component3","ComponentRepair"
"2017","02","09","06:00:00","MID11931","Component3","ComponentRepair"
"2017","02","09","06:00:00","MID11931","Component4","ComponentRepair"
"2017","02","24","06:00:00","MID11931","Component2","ComponentRepair"
"2017","02","24","06:00:00","MID11931","Component3","ComponentRepair"
"2017","03","11","06:00:00","MID11931","Component4","ComponentRepair"
"2017","03","11","06:00:00","MID11931","Component2","ComponentRepair"
"2017","03","26","06:00:00","MID11931","Component3","ComponentRepair"
"2017","03","26","06:00:00","MID11931","Component4","ComponentRepair"
"2017","04","10","06:00:00","MID11931","Component2","ComponentRepair"
"2017","04","25","06:00:00","MID11931","Component3","ComponentRepair"
"2017","04","25","06:00:00","MID11931","Component2","ComponentRepair"
"2017","05","10","06:00:00","MID11931","Component4","ComponentRepair"
"2017","05","25","06:00:00","MID11931","Component3","ComponentRepair"
"2017","06","09","06:00:00","MID11931","Component1","ComponentRepair"
"2017","06","09","06:00:00","MID11931","Component3","ComponentRepair"
"2017","06","24","06:00:00","MID11931","Component2","ComponentRepair"
"2017","07","09","06:00:00","MID11931","Component2","ComponentRepair"
"2017","07","09","06:00:00","MID11931","Component4","ComponentRepair"
"2017","08","08","06:00:00","MID11931","Component1","ComponentRepair"
"2017","08","23","06:00:00","MID11931","Component1","ComponentRepair"
"2017","08","23","06:00:00","MID11931","Component2","ComponentRepair"
"2017","09","07","06:00:00","MID11931","Component1","ComponentRepair"
"2017","10","07","06:00:00","MID11931","Component4","ComponentRepair"
"2017","10","22","06:00:00","MID11931","Component3","ComponentRepair"
"2017","11","06","06:00:00","MID11931","Component4","ComponentRepair"
"2017","11","06","06:00:00","MID11931","Component1","ComponentRepair"
"2017","11","21","06:00:00","MID11931","Component2","ComponentRepair"
"2016","06","16","06:00:00","MID11555","Component3","ComponentRepair"
"2016","08","30","06:00:00","MID11555","Component1","ComponentRepair"
"2016","09","29","06:00:00","MID11555","Component2","ComponentRepair"
"2016","11","28","06:00:00","MID11555","Component4","ComponentRepair"
"2017","01","26","06:00:00","MID11555","Component2","ComponentRepair"
"2017","02","10","06:00:00","MID11555","Component3","ComponentRepair"
"2017","02","25","06:00:00","MID11555","Component1","ComponentRepair"
"2017","03","12","06:00:00","MID11555","Component2","ComponentRepair"
"2017","03","27","06:00:00","MID11555","Component2","ComponentRepair"
"2017","04","11","06:00:00","MID11555","Component1","ComponentRepair"
"2017","04","11","06:00:00","MID11555","Component2","ComponentRepair"
"2017","04","26","06:00:00","MID11555","Component3","ComponentRepair"
"2017","05","11","06:00:00","MID11555","Component1","ComponentRepair"
"2017","05","26","06:00:00","MID11555","Component1","ComponentRepair"
"2017","06","10","06:00:00","MID11555","Component3","ComponentRepair"
"2017","07","10","06:00:00","MID11555","Component1","ComponentRepair"
"2017","07","10","06:00:00","MID11555","Component3","ComponentRepair"
"2017","07","25","06:00:00","MID11555","Component1","ComponentRepair"
"2017","08","09","06:00:00","MID11555","Component1","ComponentRepair"
"2017","09","08","06:00:00","MID11555","Component2","ComponentRepair"
"2017","09","08","06:00:00","MID11555","Component4","ComponentRepair"
"2017","09","23","06:00:00","MID11555","Component2","ComponentRepair"
"2017","09","23","06:00:00","MID11555","Component4","ComponentRepair"
"2017","10","08","06:00:00","MID11555","Component4","ComponentRepair"
"2017","10","23","06:00:00","MID11555","Component3","ComponentRepair"
"2017","10","23","06:00:00","MID11555","Component4","ComponentRepair"
"2017","11","07","06:00:00","MID11555","Component3","ComponentRepair"
"2017","11","22","06:00:00","MID11555","Component1","ComponentRepair"
"2016","08","15","06:00:00","MID11932","Component4","ComponentRepair"
"2016","08","30","06:00:00","MID11932","Component3","ComponentRepair"
"2016","10","29","06:00:00","MID11932","Component1","ComponentRepair"
"2016","11","28","06:00:00","MID11932","Component2","ComponentRepair"
"2017","01","20","06:00:00","MID11932","Component2","ComponentRepair"
"2017","01","20","06:00:00","MID11932","Component1","ComponentRepair"
"2017","02","04","06:00:00","MID11932","Component3","ComponentRepair"
"2017","02","19","06:00:00","MID11932","Component3","ComponentRepair"
"2017","03","06","06:00:00","MID11932","Component3","ComponentRepair"
"2017","03","21","06:00:00","MID11932","Component3","ComponentRepair"
"2017","03","21","06:00:00","MID11932","Component2","ComponentRepair"
"2017","04","05","06:00:00","MID11932","Component1","ComponentRepair"
"2017","04","20","06:00:00","MID11932","Component1","ComponentRepair"
"2017","04","20","06:00:00","MID11932","Component4","ComponentRepair"
"2017","05","05","06:00:00","MID11932","Component3","ComponentRepair"
"2017","05","20","06:00:00","MID11932","Component4","ComponentRepair"
"2017","05","20","06:00:00","MID11932","Component2","ComponentRepair"
"2017","06","04","06:00:00","MID11932","Component4","ComponentRepair"
"2017","06","04","06:00:00","MID11932","Component1","ComponentRepair"
"2017","07","04","06:00:00","MID11932","Component4","ComponentRepair"
"2017","07","19","06:00:00","MID11932","Component2","ComponentRepair"
"2017","08","03","06:00:00","MID11932","Component2","ComponentRepair"
"2017","08","18","06:00:00","MID11932","Component3","ComponentRepair"
"2017","09","02","06:00:00","MID11932","Component2","ComponentRepair"
"2017","09","02","06:00:00","MID11932","Component3","ComponentRepair"
"2017","09","17","06:00:00","MID11932","Component2","ComponentRepair"
"2017","10","02","06:00:00","MID11932","Component2","ComponentRepair"
"2017","10","17","06:00:00","MID11932","Component3","ComponentRepair"
"2017","11","01","06:00:00","MID11932","Component4","ScheduledService"
"2017","11","01","06:00:00","MID11932","Component3","ScheduledService"
"2017","11","16","06:00:00","MID11932","Component4","ComponentRepair"
"2017","11","16","06:00:00","MID11932","Component1","ComponentRepair"
"2016","06","16","06:00:00","MID11751","Component4","ComponentRepair"
"2016","07","16","06:00:00","MID11751","Component2","ComponentRepair"
"2016","08","15","06:00:00","MID11751","Component1","ComponentRepair"
"2016","09","29","06:00:00","MID11751","Component3","ComponentRepair"
"2017","01","27","06:00:00","MID11751","Component3","ComponentRepair"
"2017","02","11","06:00:00","MID11751","Component2","ComponentRepair"
"2017","02","26","06:00:00","MID11751","Component3","ComponentRepair"
"2017","03","13","06:00:00","MID11751","Component4","ComponentRepair"
"2017","03","28","06:00:00","MID11751","Component1","ComponentRepair"
"2017","03","28","06:00:00","MID11751","Component3","ComponentRepair"
"2017","04","12","06:00:00","MID11751","Component1","ComponentRepair"
"2017","04","27","06:00:00","MID11751","Component4","ComponentRepair"
"2017","04","27","06:00:00","MID11751","Component2","ComponentRepair"
"2017","05","12","06:00:00","MID11751","Component1","ComponentRepair"
"2017","05","27","06:00:00","MID11751","Component4","ComponentRepair"
"2017","06","11","06:00:00","MID11751","Component1","ComponentRepair"
"2017","06","11","06:00:00","MID11751","Component3","ComponentRepair"
"2017","06","26","06:00:00","MID11751","Component2","ComponentRepair"
"2017","06","26","06:00:00","MID11751","Component3","ComponentRepair"
"2017","07","11","06:00:00","MID11751","Component3","ComponentRepair"
"2017","07","11","06:00:00","MID11751","Component1","ComponentRepair"
"2017","07","26","06:00:00","MID11751","Component4","ComponentRepair"
"2017","07","26","06:00:00","MID11751","Component1","ComponentRepair"
"2017","08","10","06:00:00","MID11751","Component3","ComponentRepair"
"2017","08","10","06:00:00","MID11751","Component4","ComponentRepair"
"2017","08","25","06:00:00","MID11751","Component2","ComponentRepair"
"2017","09","24","06:00:00","MID11751","Component2","ComponentRepair"
"2017","09","24","06:00:00","MID11751","Component4","ComponentRepair"
